doi,pmid,title,authors,journal,year,pub_date,pub_types,section,subtopic,tags,take,impact,digests,first_seen,source,confidence,verified,oa,has_abstract,url
10.1007/s44253-024-00041-6,,Characteristics and outcomes of children with SARS-CoV-2 respiratory failure: a matched cohort study,"Cheifetz, Ira M.; Dawkins-Henry, Onella S.; Kong, Michele; Asaro, Lisa A.; Napolitano, Natalie; Perry-Eaddy, Mallory A.; Luckett, Peter M.; Kneyber, Martin C. J.; Wypij, David; Curley, Martha A. Q.; for the PROSpect COVID-19 Investigative Team; Mallory, Palen; Yehya, Nadir; Kreml, Erin; Schwartz, Adam; Wellnitz, Kari; Clement, Katherine; Cornell, Timothy; Henry, Emilie; Lee, Laurie; Mahapatra, Sidharth; Porter, Melissa B.; Rowan, Courtney; Thomas, Neal J.; Ward, Shan; Aneja, Himanshu; Asencio, Jessica; Dowell, Jasmine; McMahon, Kim; Petrescu, Matei",Intensive Care Medicine – Paediatric and Neonatal,2024,,,Respiratory/ARDS,PARDS,,,,2024-04,2024-04-01,archive,1.0,True,True,False,https://link.springer.com/content/pdf/10.1007/s44253-024-00041-6.pdf
10.1007/s44253-024-00050-5,,Clinical implications of a physiologic approach to paediatric high-frequency oscillatory ventilation,"de Jager, Pauline; Markhorst, Dick G.; Cheifetz, Ira M.; Curley, Martha A.Q.; Kneyber, Martin C.J.",Intensive Care Medicine – Paediatric and Neonatal,2024,,,Respiratory/ARDS,general,,,,2024-06,2024-06-01,archive,1.0,True,True,False,https://link.springer.com/content/pdf/10.1007/s44253-024-00050-5.pdf
10.1007/s44253-024-00053-2,,The management of paediatric acute liver failure: results from an international multi-centre survey across Europe,"Alexander, Emma C; Malham, Mikkel; Lenz, Dominic; Grazioli, Serge; Jørgensen, Marianne Hørby; Deep, Akash; On behalf of the Liver Failure Working Group of the European Society of Paediatric and Neonatal Intensive Care (ESPNIC) and the Acute Liver Failure working group of the European Reference Network (ERN) Rare-Liver",Intensive Care Medicine – Paediatric and Neonatal,2024,,,Misc,other,,,,2024-11,2024-11-01,archive,1.0,True,True,False,https://link.springer.com/article/10.1007/s44253-024-00053-2?s=09
10.1007/s44253-025-00089-y,,Acute kidney injury in pediatric critical care,"Alexander, Emma; Arslan, Zainab; Chanchlani, Rahul; Cortina, Gerard; Deep, Akash; Menon, Shina",Intensive Care Medicine – Paediatric and Neonatal,2025,,,Renal,AKI,,,,2025-10,2025-10-01,archive,1.0,True,True,False,https://link.springer.com/article/10.1007/s44253-025-00089-y
10.1007/s44253-025-00095-0,,"Acute kidney injury in pediatric acute liver failure, decompensated liver disease and acute-on-chronic liver failure: pathophysiology, challenges, and management strategies","Alexander, Emma C.; Ghose, Arun; Fuhrman, Dana Y.; Deep, Akash",Intensive Care Medicine – Paediatric and Neonatal,2025,,,Renal,AKI,,,,2025-10,2025-10-01,archive,1.0,True,True,False,https://link.springer.com/article/10.1007/s44253-025-00095-0
10.1007/s44253-025-00096-z,,Evaluating hyperoxia and its impact on clinical outcomes in paediatric intensive care: a systematic review and meta-analysis,"Han, Sooyeon; Lac, Joanne; Ben Jouda, Nour El Houda; Ahmad, Mahmood; Starey, Harvey; Ganguly, Soham; Urakpo, Myles David",Intensive Care Medicine – Paediatric and Neonatal,2025,,,Misc,methods-stats,,,,2025-10,2025-10-01,archive,1.0,True,True,False,https://link.springer.com/article/10.1007/s44253-025-00096-z
10.1007/springerreference_224849,,Acute Respiratory Distress Syndrome and Acute Lung Injury,,SpringerReference,,,,Respiratory/ARDS,general,,,,2022-05,2022-05-01,archive,1.0,True,False,False,https://www.thoracic.theclinics.com/article/S1547-4127(22)00005-6/fulltext
10.1007/springerreference_224951,,Regional Citrate Anticoagulation,,SpringerReference,,,,Misc,other,,,,2023-12,2023-12-01,archive,1.0,True,False,False,https://journals.lww.com/cjasn/fulltext/9900/regional_citrate_anticoagulation_versus_no.284.aspx
10.1007/springerreference_224983,,Bronchopleural Fistula,,SpringerReference,,,,Misc,other,,,,2021-01,2021-01-01,archive,1.0,True,False,False,https://journals.lww.com/ccmjournal/Fulltext/2021/02000/Bronchopleural_Fistula_in_the_Mechanically.13.aspx
10.1007/springerreference_60871,,Descriptive Epidemiology,,SpringerReference,,,,Misc,other,,,,2022-04,2022-04-01,archive,1.0,True,False,False,https://journals.lww.com/ccmjournal/Fulltext/2022/03000/Descriptive_Epidemiology_and_Outcomes_of.11.aspx?utm_source=hootsuite&utm_medium=&utm_term=&utm_content=&utm_campaign=
10.1016/0300-9572(91)90093-e,,Disease transmission and cardiopulmonary resuscitation,"Mason, M; Swanson, R.W.; Warnica, J.W.",Resuscitation,1991,,,Cardiac CC,arrest-CPR,,,,2024-10,2024-10-01,archive,1.0,True,False,False,https://journals.lww.com/pccmjournal/abstract/2024/10000/etwittertracorporeal_cardiopulmonary_resuscitation_use.21.aspx?s=09
10.1016/0933-3657(95)90009-8,,Artificial intelligence in medicine,,Artificial Intelligence in Medicine,1995,,,Misc,QI-informatics-AI,,,,2025-12,2025-12-01,archive,0.943,True,False,False,file:///Users/neel/Downloads/978-3-031-95841-0.pdf
10.1016/0957-5839(91)90045-f,,Intracranial pressure monitoring in comatose children: concepts and controversies,"Sharples, P.M.",Current Paediatrics,1991,,,Neurocritical Care,neuromonitoring,,,,2025-01,2025-01-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/pii/S1878747924001946
10.1016/b978-0-12-394383-5.00012-6,,Neutrophil Gelatinase-Associated Lipocalin in Acute Kidney Injury,,Advances in Clinical Chemistry,2012,,,Renal,AKI,,,,2020-12,2020-12-01,archive,0.976,True,False,False,https://www.sciencedirect.com/science/article/pii/S0272638620307800?via%3Dihub
10.1016/b978-0-12-815923-1.00001-8,,Ideal biomarkers of acute kidney injury,"Khan, Asadullah",Kidney Biomarkers,2020,,,Renal,AKI,,,,2025-04,2025-04-01,archive,1.0,True,False,False,https://journals.lww.com/pccmjournal/abstract/9900/time_course_of_kidney_injury_biomarkers_in.473.aspx
10.1016/b978-0-323-06612-9.00012-2,,Airway Management,"Holzman, Robert S.",Smith's Anesthesia for Infants and Children,2011,,,Misc,other,topic:recent-to-file,,,,,archive,1.0,True,False,False,https://www.maskinduction.com/positioning-infants-and-children-for-airway-management.html
10.1016/b978-0-323-37101-8.00101-6,,Disorders of Consciousness in Children,"Ashwal, Stephen",Swaiman's Pediatric Neurology,2017,,,Misc,other,,,,2023-10,2023-10-01,archive,1.0,True,False,False,https://journals.lww.com/pccmjournal/fulltext/2023/10000/acute_disorders_of_consciousness_in_pediatric.6.aspx
10.1016/b978-0-323-39006-4.00019-3,,Principles of Lung-Protective Ventilation,"van Kaam, Anton H.",Assisted Ventilation of the Neonate,2017,,,Respiratory/ARDS,general,,,,2021-04,2021-04-01,archive,0.962,True,False,False,https://journals.lww.com/ccmjournal/Abstract/9000/Adherence_to_Lung_Protective_Ventilation.95237.aspx
10.1016/b978-0-323-68127-8.00008-9,,Bleeding Complications,"Baky Fahmy, Mohamed A",Complications in Male Circumcision,2019,,,Misc,other,,,,2022-02,2022-02-01,archive,1.0,True,False,False,https://journals.lww.com/ccmjournal/pages/articleviewer.aspx?year=9000&issue=00000&article=95009&type=Abstract
10.1016/b978-0-323-90103-1.00006-1,,Justification and efficacy of prehospital immobilization systems,"Rahmatalla, Salam",Prehospital Transport and Whole-Body Vibration,2022,,,Misc,other,,,,2020-10,2020-10-01,archive,1.0,True,False,False,https://journals.lww.com/ejanaesthesiology/Abstract/9000/Efficacy_of_prehospital_administration_of.98299.aspx
10.1016/b978-0-7216-0186-1.50028-4,,Airway Pressure Release Ventilation,"Putensen, Christian",Mechanical Ventilation,2008,,,Respiratory/ARDS,general,,,,2021-10,2021-10-01,archive,1.0,True,False,False,https://journals.lww.com/ccmjournal/Abstract/9000/Use_of_Airway_Pressure_Release_Ventilation_in.95061.aspx
10.1016/b978-032301808-1.50050-x,,Extracorporeal Life Support,"Dalton, Heidi J.",Pediatric Critical Care,2006,,,ECMO,general,,,,2023-11,2023-11-01,archive,1.0,True,True,False,https://journals.lww.com/asaiojournal/fulltext/9900/pediatric_highlights_from_the_extracorporeal_life.350.aspx
10.1016/b978-032301808-1.50100-0,,Pediatric Multiple Organ Dysfunction Syndrome,"Cengiz, Pelin; Zimmerman, Jerry J.",Pediatric Critical Care,2006,,,Misc,other,,,,2021-12,2021-12-01,archive,1.0,True,True,False,https://publications.aap.org/pediatrics/article/149/Supplement_1/S13/184277/Refining-the-Pediatric-Multiple-Organ-Dysfunction
10.1016/b978-1-4160-2215-2.50089-2,,Adverse Neurologic Sequelae: Central Neurologic Impairment,"Muzic, David; Chaney, Mark A.",Complications in Anesthesia,2007,,,Misc,other,,,,2021-05,2021-05-01,archive,1.0,True,False,False,https://journals.lww.com/pccmjournal/Abstract/9000/Mortality_and_Neurologic_Sequelae_in.97822.aspx
10.1016/b978-1-4377-1367-1.00260-3,,Extracorporeal Membrane Oxygenation Cannulation,"Sappington, Penny Lynn",Textbook of Critical Care,2011,,,ECMO,cannulation,,,,2023-01,2023-01-01,archive,1.0,True,False,False,https://journals.lww.com/ccejournal/pages/articleviewer.aspx?year=2023&issue=01000&article=00006&type=Fulltext
10.1016/bs.mcb.2023.06.006,,Detection of myeloid-derived suppressor cells by flow cytometry,,Methods in Cell Biology,2024,,,Misc,other,,,,2022-09,2022-09-01,archive,1.0,True,False,False,https://journals.lww.com/pccmjournal/Abstract/9900/Novel_Identification_of_Myeloid_Derived_Suppressor.82.aspx
10.1016/j.accpm.2021.100813,,Amino acids and vitamins status during continuous renal replacement therapy: An ancillary prospective observational study of a randomised control trial,"Schneider, Antoine G.; Picard, Walter; Honoré, Patrick M.; Dewitte, Antoine; Mesli, Samir; Redonnet-Vernhet, Isabelle; Fleureau, Catherine; Ouattara, Alexandre; Berger, Mette M.; Joannes-Boyau, Olivier",Anaesthesia Critical Care &amp; Pain Medicine,2021,,,Renal,CRRT,,,,2021-04,2021-04-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/abs/pii/S2352556821000163?via%3Dihub
10.1016/j.accpm.2021.100843,,Reply to: The benefit of adding lidocaine to ketamine during rapid sequence endotracheal intubation in patients with septic shock: A randomised controlled trial,"Cardinale, Michael; Mathais, Quentin; Nguyen, Cédric; Bordes, Julien; Meaudre, Eric",Anaesthesia Critical Care &amp; Pain Medicine,2021,,,Shock & Sepsis,general,,,,2020-09,2020-09-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/pii/S2352556820301788?via%3Dihub
10.1016/j.accpm.2023.101193,,Multimodal strategy to counteract vasodilation in septic shock,"Leone, Marc; Einav, Sharon; Antonucci, Elio; Depret, François; Lakbar, Ines; Martin-Loeches, Ignacio; Wieruszewski, Patrick M.; Myatra, Sheila Nainan; Khanna, Ashish K.",Anaesthesia Critical Care &amp; Pain Medicine,2023,,,Shock & Sepsis,general,,,,2023-01,2023-01-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/pii/S2352556823000012?dgcid=author
10.1016/j.accpm.2024.101458,,"Association between driving pressure, systemic inflammation and non-pulmonary organ dysfunction in patients with acute respiratory distress syndrome, a prospective pathophysiological study","Barbeta, Enric; Ferrando, Carlos; López-Aladid, Rubén; Motos, Anna; Bueno-Freire, Letícia; Fernández-Barat, Laia; Soler-Comas, Alba; Palomeque, Andrea; Gabarrús, Albert; Artigas, Antonio; Camprubí-Rimblas, Marta; Li Bassi, Gianluigi; López-Sobrino, Teresa; Sandoval, Elena; Toapanta, David; Fernández, Sara; Mellado-Artigas, Ricard; Zattera, Luigi; Vallverdú, Jordi; Laffey, John G.; Ferrer, Miquel; Torres, Antoni",Anaesthesia Critical Care &amp; Pain Medicine,2025,,,Respiratory/ARDS,driving-pressure,,,,2025-01,2025-01-01,archive,0.92,True,False,False,https://www.sciencedirect.com/science/article/abs/pii/S2352556824001164?via%3Dihub=&s=09
10.1016/j.accpm.2025.101602,,Hemodynamic failure during sepsis: What clinicians and researchers must know,"Leone, Marc; Russell, Lene; Cecconi, Maurizio; Khanna, Ashish K; Pirracchio, Romain; Bauer, Michael; Rello, Jordi",Anaesthesia Critical Care &amp; Pain Medicine,2025,,,Shock & Sepsis,hemodynamics,,,,2026-03,2026-03-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S2352556825001341?via%3Dihub
10.1016/j.aicoj.2025.100003,,The invasive and non-invasive monitoring of inspiratory effort and drive during assisted mechanical ventilation,"Chiumello, Davide; Muscas, Alessandra; Mancusi, Simone; Fioccola, Antonio",Annals of Intensive Care,2026,,,Respiratory/ARDS,general,,,,2026-01,2026-01-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S2110582025020175?via%3Dihub
10.1016/j.aicoj.2026.100057,,Beyond the PaO2/FiO2 ratio: Rethinking ARDS severity through the Lens of physiology,"Al-Husinat, Lou’i; Khamis, Raghad; Azzam, Saif; Trdeh, Mohammad; Jouryyeh, Basil; Al Sharie, Sarah; Touqan, Mudhaffer; Alomari, Ala’; Nasa, Prashant; Schultz, Marcus J.; Rocco, Patricia RM; Battaglini, Denise",Annals of Intensive Care,2026,,,Respiratory/ARDS,general,,,,2026-04,2026-04-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S2110582026000920?via%3Dihub
10.1016/j.aicoj.2026.100061,,"Lactate in cardiogenic shock: pathophysiology, prognostic value, and clinical interpretation","Levy, Bruno; Hernandez, Glenn; Merdji, Hamid",Annals of Intensive Care,2026,,,Shock & Sepsis,biomarkers,,,,2026-05,2026-05-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S2110582026000968?via%3Dihub
10.1016/j.aicoj.2026.100074,,Unnecessary fluid therapy in patients with shock: Five classic fluid pitfalls and five ways to do it better,"Vanden Eede, Martin; Van Regenmortel, Niels",Annals of Intensive Care,2026,,,Shock & Sepsis,fluids,,,,2026-05,2026-05-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S2110582026001093?via%3Dihub
10.1016/j.aicoj.2026.100088,,Association between time to target mean arterial pressure and 90-day mortality in septic shock: a post hoc analysis of the OPTPRESS trial,"Yokoyama, Ryuto; Hayasaka, Tatsuya; Yarimizu, Kenya; Yamakawa, Kazuma; Tagami, Takashi; Umemura, Yutaka; Endo, Akira",Annals of Intensive Care,2026,,,Shock & Sepsis,general,,,,2026-05,2026-05-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S2110582026001238?via%3Dihub
10.1016/j.aicoj.2026.100105,42403524,Capillary refill time changes are associated with Vascular Waterfall response in post-cardiac surgery patients,Andrei S; Bar S; Nguyen M; Bouhemad B; Longrois D; Guinot PG,Annals of Intensive Care,2026,2026-01-01,journal-article,Cardiac CC,,,"In post-cardiac-surgery circulatory failure, capillary refill time tracked the vascular-waterfall response, driven mainly by critical closing pressure, supporting it as a bedside perfusion marker.",,2026-06,2026-09-05,monthly,1.0,True,False,True,https://linkinghub.elsevier.com/retrieve/pii/S2110582026001408
10.1016/j.ajem.2021.05.007,,The effect of early vasopressin use on patients with septic shock: A systematic review and meta-analysis,"Huang, Haijun; Wu, Chenxia; Shen, Qinkang; Xu, Hua; Fang, Yixin; Mao, Wei",The American Journal of Emergency Medicine,2021,,,Shock & Sepsis,vasoactives,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://www.sciencedirect.com/science/article/pii/S073567572100382X?via%3Dihub
10.1016/j.ajem.2021.08.016,,Initial fluid resuscitation (30 mL/kg) in patients with septic shock: More or less?,"Wang, Hua-ling; Shao, Jun; Liu, Wei-li; Wu, Fei; Chen, Han-bing; Zheng, Rui-Qiang; Chen, Qi-hong",The American Journal of Emergency Medicine,2021,,,Shock & Sepsis,fluids,,,,2022-03,2022-03-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/pii/S0735675721006550?via%3Dihub
10.1016/j.ajem.2021.08.073,,Dexmedetomidine in combination with ketamine for pediatric procedural sedation or premedication: A meta-analysis,"Li, Hong-pei; Liu, Kun-peng; Yao, Lan",The American Journal of Emergency Medicine,2021,,,Misc,sedation-delirium,,,,2021-08,2021-08-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/abs/pii/S0735675721007130?via%3Dihub
10.1016/j.ajem.2022.03.020,35339973,"The use of the word ""quiet"" in the emergency department is not associated with patient volume: A randomized controlled trial.",Geller JE; Strickland PO; Bucher JT,The American journal of emergency medicine,2022,,,Misc,methods-stats,,,,2022-03,2022-03-01,archive,1.0,True,False,False,https://pubmed.ncbi.nlm.nih.gov/35339973/
10.1016/j.ajem.2023.01.050,,Efficacy and safety of angiotensin II in cardiogenic shock: A systematic review,"Bansal, Mridul; Mehta, Aryan; Wieruszewski, Patrick M.; Belford, P. Matthew; Zhao, David X.; Khanna, Ashish K.; Vallabhajosyula, Saraschandra",The American Journal of Emergency Medicine,2023,,,Shock & Sepsis,vasoactives,,,,2023-02,2023-02-01,archive,1.0,True,False,False,https://www.sciencedirect.com/science/article/pii/S0735675723000542?via%3Dihub
